FID	IID	SampleType	Assigned_Merged_Cluster	Assignment_Confidence	PC1	PC2	Prob_Merge_Cluster_0	Prob_Merge_Cluster_1	Prob_Merge_Cluster_2	Prob_Merge_Cluster_3	Prob_Merge_Cluster_4
PHOM0366	PHOM0366	Case	0	0.999997443483003	-0.00488244	0.00321316	0.999997443483003	4.7913633390866204e-26	9.011182131278812e-20	4.75322159984989e-08	2.508984777928872e-06
PHOM0365	PHOM0365	Case	0	0.9999977253713995	-0.00979794	-0.00894566	0.9999977253713995	3.031433553433394e-29	1.9830917210767684e-14	4.4435289778726435e-09	2.2701850481793197e-06
PHOM0376	PHOM0376	Case	0	0.9999975297763178	-0.00582963	0.00153979	0.9999975297763178	1.0067859921201036e-26	9.441118354127471e-19	3.065106057980736e-08	2.4395726220247146e-06
PHOM0332	PHOM0332	Case	0	0.9999729994329084	0.00246317	-0.0090163	0.9999729994329084	1.0521562688790774e-19	1.1355197502946744e-26	1.7969414939111767e-05	9.031152155434548e-06
PHOM0557	PHOM0557	Case	0	0.999997594527631	-0.00715737	-0.00194025	0.999997594527631	1.778323236283311e-27	2.873098273522116e-17	1.6513625054589888e-08	2.3889587412608104e-06
PHOM0471	PHOM0471	Case	0	0.9999962027072936	-0.0116556	-0.000821162	0.9999962027072936	7.47428066837518e-31	3.3135492494062517e-13	1.4148703699897468e-09	3.7958775052987235e-06
PHOM0602	PHOM0602	Case	0	0.9999964904915822	-0.0120858	-0.00524071	0.9999964904915822	3.484532521187126e-31	1.1994309992466683e-12	1.219320828135683e-09	3.5082878982590022e-06
PHOM0601	PHOM0601	Case	0	0.9999922508598165	0.000281511	0.0033632	0.9999922508598165	5.063345303974473e-22	5.108198115467071e-25	1.549696405885443e-06	6.199443774357857e-06
PHOM0598	PHOM0598	Case	0	0.9999973510880809	-0.00931594	-0.00475973	0.9999973510880809	4.833999262050822e-29	4.222436649100432e-15	5.183193212585266e-09	2.6437287203738416e-06
PHOM0597	PHOM0597	Case	0	0.9999967751686769	-0.00267406	0.00419869	0.9999967751686769	2.0527365301411846e-24	4.622723814675469e-22	1.828201764060637e-07	3.042011147513301e-06
PHOM0596	PHOM0596	Case	0	0.9999975510136873	-0.00798706	-0.00269708	0.9999975510136873	3.9571732387051796e-28	1.8427465982823373e-16	9.917589166015403e-09	2.4390687237330696e-06
PHOM0595	PHOM0595	Case	0	0.999997424359345	-0.0111595	-0.00908603	0.999997424359345	2.490200729950015e-30	3.1110962184774813e-13	2.0725674330719486e-09	2.573567779920778e-06
PHOM0594	PHOM0594	Case	0	0.9999974092958352	-0.00866538	-0.00111673	0.9999974092958352	1.2334134561945746e-28	6.616062520545994e-16	6.775463631568403e-09	2.5839287025892813e-06
PHOM0590	PHOM0590	Case	0	0.9999977730025565	-0.00561198	-0.0031444	0.9999977730025565	2.4617066847353645e-26	1.0254948923549355e-18	4.1055886798033154e-08	2.1859415576650314e-06
PHOM0589	PHOM0589	Case	0	0.9999969046511217	-0.0115034	-0.00444742	0.9999969046511217	1.0729594908513978e-30	3.584859150252542e-13	1.6603666216954965e-09	3.0936881513710153e-06
PHOM0609	PHOM0609	Case	0	0.9999974805614272	-0.00370799	-0.00895643	0.9999974805614272	1.4458056686073471e-24	3.102841510701584e-20	1.883677020043791e-07	2.331070874037368e-06
PHOM0588	PHOM0588	Case	0	0.9999958977528244	-0.00171888	0.00589851	0.9999958977528244	9.459646166166834e-24	4.528623346066995e-23	3.2742843142318914e-07	3.7748187410952094e-06
PHOM0584	PHOM0584	Case	0	0.9999976322230238	-0.00768665	-0.00392352	0.9999976322230238	9.044810633318131e-28	1.219534765331852e-16	1.2407954474080447e-08	2.3553690240986516e-06
PHOM0583	PHOM0583	Case	0	0.9999968312534901	-0.0118413	-0.00548493	0.9999968312534901	7.346840270004955e-31	7.746405578037329e-13	1.3485098280951972e-09	3.1673972256978407e-06
PHOM0581	PHOM0581	Case	0	0.9999972014683585	-0.00419569	0.00291049	0.9999972014683585	1.8122433686828407e-25	1.981082329108257e-20	7.418835576950542e-08	2.724343284601856e-06
PHOM0579	PHOM0579	Case	0	0.999997619651343	-0.00571695	-0.00165943	0.999997619651343	2.0982855750844398e-26	1.1348973986565967e-18	3.587403183469491e-08	2.3444746277387132e-06
PHOM0575	PHOM0575	Case	0	0.999996962117658	-0.00293222	0.000100986	0.999996962117658	2.4136028653164117e-24	1.454943840546338e-21	1.9618239041754054e-07	2.841699953326972e-06
PHOM0574	PHOM0574	Case	0	0.9999975088991124	-0.00933847	-0.00531991	0.9999975088991124	5.138193189119373e-29	4.588279352306347e-15	5.253477289209619e-09	2.4858474073804924e-06
PHOM0573	PHOM0573	Case	0	0.9999976012636704	-0.00896301	-0.00708478	0.9999976012636704	1.2262529932302725e-28	2.753405807448165e-15	6.671731166750887e-09	2.3920645941684465e-06
PHOM0570	PHOM0570	Case	0	0.9999974992424975	-0.0053165	0.000804774	0.9999974992424975	3.203554671454254e-26	3.3422954640250763e-19	4.178650152161076e-08	2.4589709974653555e-06
PHOM0568	PHOM0568	Case	0	0.9999971021898494	-0.0123231	-0.00820398	0.9999971021898494	3.3962243730606357e-31	2.7134527945888747e-12	1.0353976082487394e-09	2.8967720392390563e-06
PHOM0586	PHOM0586	Case	0	0.9999974228116324	-0.00443134	-0.00199157	0.9999974228116324	1.7261454659753996e-25	6.462918747018265e-20	8.197889454914167e-08	2.495209474062842e-06
PHOM0566	PHOM0566	Case	0	0.999997102833515	-0.0112453	-0.00635255	0.999997102833515	1.927382870825162e-30	2.7224316686309123e-13	1.8737678353966614e-09	2.8952924439094934e-06
PHOM0614	PHOM0614	Case	0	0.9999971767269726	-0.00965346	-0.00323729	0.9999971767269726	2.892772098959015e-29	7.41863685901808e-15	4.23923129339381e-09	2.819033787336361e-06
PHOM0616	PHOM0616	Case	0	0.9999976897448015	-0.00841339	-0.00583865	0.9999976897448015	2.6459417475375193e-28	6.965342276053477e-16	9.09228407103854e-09	2.301162913487909e-06
PHOM0652	PHOM0652	Case	0	0.9999972579205791	-0.00365735	0.00112053	0.9999972579205791	6.019946564733809e-25	7.04515846910488e-21	1.0956616799328908e-07	2.6325132555689204e-06
PHOM0330	PHOM0330	Case	0	0.9999967745589231	-0.0139992	-0.0108194	0.9999967745589231	2.1595633490217887e-32	8.792621371197157e-11	4.1618139879485517e-10	3.224936969286878e-06
PHOM0650	PHOM0650	Case	0	0.9999977442896633	-0.00698401	-0.00532498	0.9999977442896633	3.359291911838222e-27	2.91600836600973e-17	1.9592102711203416e-08	2.236118235272192e-06
PHOM0647	PHOM0647	Case	0	0.999996395251091	-0.0125817	-0.00453197	0.999996395251091	2.241143720435965e-31	3.021201167980025e-12	8.923854511291266e-10	3.603853502422926e-06
PHOM0645	PHOM0645	Case	0	0.9999919094125036	0.000253243	-0.00781481	0.9999919094125036	1.6103969977502923e-21	2.4240973514832694e-24	2.973359749564232e-06	5.117227745882757e-06
PHOM0643	PHOM0643	Case	0	0.9999975578784335	-0.00662014	-0.000492906	0.9999975578784335	3.835069787528903e-27	7.450646214629568e-18	2.019103348323185e-08	2.4219305338549724e-06
PHOM0642	PHOM0642	Case	0	0.9999971605932135	-0.01048	-0.00396554	0.9999971605932135	6.982898504055599e-30	4.277616555023352e-14	2.7962692316183433e-09	2.8366104734399284e-06
PHOM0640	PHOM0640	Case	0	0.999997040548765	-0.0103125	-0.00107522	0.999997040548765	7.691986470762031e-30	2.1100295792217228e-14	2.759213722837938e-09	2.956692000262358e-06
PHOM0639	PHOM0639	Case	0	0.9999977280567826	-0.00578991	-0.00353552	0.9999977280567826	2.1948354741013082e-26	1.6635242136706209e-18	3.673871325856289e-08	2.2352045064487117e-06
PHOM0615	PHOM0615	Case	0	0.9999884243541676	0.00118022	-0.00440289	0.9999884243541676	6.436752266350543e-21	1.41975274657617e-25	4.920870749478329e-06	6.654775081804349e-06
PHOM0634	PHOM0634	Case	0	0.999996393400289	-0.0129078	-0.00649054	0.999996393400289	1.2441762340021623e-31	6.949483232228269e-12	7.70377810511257e-10	3.6058223809883173e-06
PHOM0631	PHOM0631	Case	0	0.9999943546815557	-0.000475152	-0.00114162	0.9999943546815557	2.266206304308156e-22	5.445658506020435e-24	1.1494880903004851e-06	4.4958303547315154e-06
PHOM0630	PHOM0630	Case	0	0.9999942977680647	-0.0156904	-0.00758285	0.9999942977680647	8.134568223150393e-34	1.3161699376225317e-09	1.6714478600501873e-10	5.70074862053816e-06
PHOM0628	PHOM0628	Case	0	0.9999976388170697	-0.00836577	-0.00589462	0.9999976388170697	3.0331822259200243e-28	6.341587892222399e-16	9.409311699240542e-09	2.3517736204975146e-06
PHOM0625	PHOM0625	Case	0	0.9999962298251127	-0.0134417	-0.00722204	0.9999962298251127	4.349001324374652e-32	2.133222471490134e-11	5.665557986774393e-10	3.7695869984325123e-06
PHOM0624	PHOM0624	Case	0	0.9999973090498325	-0.00786803	0.00103575	0.9999973090498325	3.897288375772474e-28	9.561686008808127e-17	9.71874980946716e-09	2.6812314151528462e-06
PHOM0622	PHOM0622	Case	0	0.9999968523174727	-0.00338745	0.00683763	0.9999968523174727	5.0590415617667e-25	2.056497766328308e-21	1.0842973525285067e-07	3.039252791495265e-06
PHOM0619	PHOM0619	Case	0	0.9999974524227778	-0.00832875	0.000370261	0.9999974524227778	1.5340870408157613e-28	2.6808940370086303e-16	7.774550400010461e-09	2.5398026728465296e-06
PHOM0618	PHOM0618	Case	0	0.9999937057635733	-0.000315406	0.00137085	0.9999937057635733	2.4014231034123753e-22	2.89009095335342e-24	1.1087830254860612e-06	5.185453399281846e-06
PHOM0617	PHOM0617	Case	0	0.9999976008569196	-0.00437723	-0.00596084	0.9999976008569196	3.031293162840561e-25	9.384413690890396e-20	1.0222663007126784e-07	2.296916450610753e-06
PHOM0632	PHOM0632	Case	0	0.99999742891804	-0.0078924	-0.00070441	0.99999742891804	4.265210513152755e-28	1.2297286188429614e-16	1.0392064888515843e-08	2.5606898926041955e-06
PHOM0470	PHOM0470	Case	0	0.999997451738655	-0.0114751	-0.00853024	0.999997451738655	1.5232496968031127e-30	5.217298085250972e-13	1.7070739107420784e-09	2.54655375038754e-06
PHOM0560	PHOM0560	Case	0	0.9999976332602201	-0.00790324	-0.00182957	0.9999976332602201	4.270727590323479e-28	1.3952478061376706e-16	1.0103605608630494e-08	2.356636174146608e-06
PHOM0558	PHOM0558	Case	0	0.9999973063328005	-0.0111295	-0.00807074	0.9999973063328005	3.216339018089162e-30	2.5305433958116016e-13	1.9973740483437418e-09	2.691669572681217e-06
PHOM0514	PHOM0514	Case	0	0.9999977680239053	-0.00535293	-0.0052569	0.9999977680239053	4.995792256020888e-26	7.700452467452938e-19	5.527702089657705e-08	2.176699072652176e-06
PHOM0511	PHOM0511	Case	0	0.9999977312592847	-0.00997634	-0.00835909	0.9999977312592847	2.144800652809309e-29	2.461507803680345e-14	3.973430861610815e-09	2.2647672576774167e-06
PHOM0509	PHOM0509	Case	0	0.9999973793353271	-0.00366129	-0.00454609	0.9999973793353271	1.1357589029381927e-24	1.44157267900774e-20	1.4575542481359254e-07	2.4749092507712854e-06
PHOM0508	PHOM0508	Case	0	0.999996946893954	-0.00299856	-0.00149967	0.999996946893954	1.9894528626317536e-24	2.1838301510918603e-21	1.9801236595588487e-07	2.8550936833667712e-06
PHOM0506	PHOM0506	Case	0	0.9999969049783429	-0.0118529	-0.00719069	0.9999969049783429	7.0566023341578265e-31	9.735933156689269e-13	1.325668587374098e-09	3.0936950137783688e-06
PHOM0502	PHOM0502	Case	0	0.9999977410817963	-0.00923353	-0.00702783	0.9999977410817963	6.17295052086788e-29	4.607390992796763e-15	5.755827629725895e-09	2.253162373410535e-06
PHOM0501	PHOM0501	Case	0	0.9999975066439516	-0.00533952	0.00041929	0.9999975066439516	2.7469771103661186e-26	3.71453946419095e-19	4.119678462212205e-08	2.4521592671190057e-06
PHOM0499	PHOM0499	Case	0	0.999995269002839	-0.00103832	-0.00186731	0.999995269002839	9.462865406657345e-23	2.2739881614406514e-23	7.719062919413068e-07	3.9590908669891935e-06
PHOM0496	PHOM0496	Case	0	0.999997867157017	-0.00653251	-0.0041698	0.999997867157017	5.688984152799563e-27	8.963849489846375e-18	2.402439915394918e-08	2.108818586670712e-06
PHOM0515	PHOM0515	Case	0	0.999994716878294	-0.000756415	0.000715286	0.999994716878294	9.195347391692932e-23	8.703108101340904e-24	8.462714218387265e-07	4.436850286208902e-06
PHOM0492	PHOM0492	Case	0	0.999995372183521	-0.00115983	-0.00199822	0.999995372183521	6.767537118874364e-23	3.03116881998992e-23	6.992732226046247e-07	3.928543256897839e-06
PHOM0490	PHOM0490	Case	0	0.9999949779714132	-0.000923118	0.00255072	0.9999949779714132	6.17461198746898e-23	1.0211961435611321e-23	6.685392814568811e-07	4.353489306765302e-06
PHOM0487	PHOM0487	Case	0	0.999996859545903	-0.00328189	0.00187057	0.999996859545903	1.032041149486721e-24	2.9519164515649284e-21	1.3854697605884377e-07	3.0019071239593653e-06
PHOM0486	PHOM0486	Case	0	0.9999960852634661	-0.0123035	-0.00503812	0.9999960852634661	3.104533436490116e-31	1.970997194160564e-12	1.0318001096581802e-09	3.913702759881428e-06
PHOM0485	PHOM0485	Case	0	0.9999979719728155	-0.00782967	-0.00773863	0.9999979719728155	9.183551505773176e-28	2.541806242355992e-16	1.3147509102393176e-08	2.0148796721083647e-06
PHOM0483	PHOM0483	Case	0	0.9999969670413442	-0.00342734	0.00380593	0.9999969670413442	6.065583563921956e-25	3.044628240464966e-21	1.1784937729200504e-07	2.9151092794747545e-06
PHOM0479	PHOM0479	Case	0	0.999997368223299	-0.00705688	0.000478207	0.999997368223299	1.5548224154516698e-27	1.811839362726425e-17	1.5799840370103437e-08	2.6159768626017366e-06
PHOM0478	PHOM0478	Case	0	0.9999965903671914	-0.0122926	-0.00582048	0.9999965903671914	3.3502658027152006e-31	1.991910666467205e-12	1.0599512491139324e-09	3.4085708621207655e-06
PHOM0474	PHOM0474	Case	0	0.9999975846420698	-0.00441877	-0.00505948	0.9999975846420698	2.4614528061082136e-25	9.152949069138769e-20	9.563891187389354e-08	2.3197190211733104e-06
PHOM0473	PHOM0473	Case	2	0.9999979615458543	-0.039141	-0.0591974	2.038381697665829e-06	9.410592549109582e-57	0.9999979615458543	2.5517515297203393e-23	7.245056878036641e-11
PHOM0491	PHOM0491	Case	0	0.9999974916234469	-0.00416041	-0.003073	0.9999974916234469	3.3488774290769687e-25	3.73315698893784e-20	1.0085188189540221e-07	2.407524671495822e-06
PHOM0559	PHOM0559	Case	0	0.9999959491360426	-0.00992906	0.00871191	0.9999959491360426	6.394609405998789e-30	3.9162911386141475e-15	3.162624420430621e-09	4.047701327261367e-06
PHOM0519	PHOM0519	Case	0	0.9999957564975098	-0.00196734	0.0128577	0.9999957564975098	2.396868164246485e-24	4.077142306353052e-23	2.024069080368312e-07	4.0410955846622445e-06
PHOM0521	PHOM0521	Case	0	0.999996775093669	-0.00260733	-0.00144638	0.999996775093669	4.23260058430114e-24	8.638144287203006e-22	2.550128599315692e-07	2.9698934727342223e-06
PHOM0556	PHOM0556	Case	0	0.9999977226705217	-0.0100201	-0.00768212	0.9999977226705217	1.8791295994989107e-29	2.58170218659357e-14	3.841996495152906e-09	2.2734874563535394e-06
PHOM0555	PHOM0555	Case	0	0.9999971292902415	-0.00996093	-0.00431588	0.9999971292902415	1.6662339100971178e-29	1.5256213470828965e-14	3.7096802204097626e-09	2.8670000604898727e-06
PHOM0554	PHOM0554	Case	0	0.9999976764211932	-0.00869903	-0.00467458	0.9999976764211932	1.3704258099129912e-28	1.0780470730226753e-15	7.37158345608361e-09	2.316207218652327e-06
PHOM0549	PHOM0549	Case	0	0.9999979150410875	-0.00916555	-0.00900225	0.9999979150410875	8.608381443427202e-29	5.011103461878859e-15	6.306552929676099e-09	2.078652353220558e-06
PHOM0547	PHOM0547	Case	0	0.9999964968681259	-0.00237576	-0.00304102	0.9999964968681259	9.021157774483531e-24	6.482934529269567e-22	3.19124135514371e-07	3.1840077383491066e-06
PHOM0545	PHOM0545	Case	0	0.9999976928947538	-0.006219	-0.00239615	0.9999976928947538	8.942304609960727e-27	3.723776928654747e-18	2.7448945381694873e-08	2.2796562992392804e-06
PHOM0544	PHOM0544	Case	0	0.9999969579455478	-0.00971763	0.000375448	0.9999969579455478	1.5882683928608803e-29	5.502866685799092e-15	3.7652681099818345e-09	3.038289175097693e-06
PHOM0542	PHOM0542	Case	0	0.9999973115459603	-0.0043711	0.00122532	0.9999973115459603	1.737567843792511e-25	3.7162081242305033e-20	7.188391281310534e-08	2.6165701288817775e-06
PHOM0540	PHOM0540	Case	0	0.9999947193674906	-0.000803867	0.00032203	0.9999947193674906	1.1537731565487053e-22	1.0345480284523698e-23	8.212356664872941e-07	4.459396843165687e-06
PHOM0520	PHOM0520	Case	0	0.9999974713971826	-0.00432908	-0.00285973	0.9999974713971826	2.708391669578839e-25	5.622830520938251e-20	8.994695126502032e-08	2.438655866894349e-06
PHOM0538	PHOM0538	Case	0	0.9999975253146139	-0.0053283	-0.000811589	0.9999975253146139	3.453659850854241e-26	4.3301886700105106e-19	4.452865815336081e-08	2.4301567247485783e-06
PHOM0534	PHOM0534	Case	0	0.9999908472137029	0.000811816	0.000957128	0.9999908472137029	1.4623596286941348e-21	1.9287144285204906e-25	2.6565113739763973e-06	6.496274923705636e-06
PHOM0533	PHOM0533	Case	0	0.9999976634091137	-0.00449868	-0.00641653	0.9999976634091137	2.7074134833827365e-25	1.3412727368567982e-19	9.462141506374507e-08	2.2419694747242855e-06
PHOM0532	PHOM0532	Case	0	0.9999969815872595	-0.00301059	0.000985651	0.9999969815872595	1.891971569047864e-24	1.56179604081441e-21	1.7781883710739674e-07	2.8405939032283368e-06
PHOM0531	PHOM0531	Case	0	0.9999975901279626	-0.0094798	-0.00576905	0.9999975901279626	4.306839798749119e-29	6.291895614631737e-15	4.852325455341702e-09	2.4050197031338514e-06
PHOM0530	PHOM0530	Case	0	0.9999971171984072	-0.00872038	0.00151096	0.9999971171984072	8.78135781073468e-29	5.685622811353983e-16	6.1808986416278776e-09	2.8766206948909055e-06
PHOM0529	PHOM0529	Case	0	0.9999975772149863	-0.00467651	-0.00332809	0.9999975772149863	1.5640973174970747e-25	1.2543361026104878e-19	7.305720235212657e-08	2.3497278117408806e-06
PHOM0525	PHOM0525	Case	0	0.9998929381561859	0.00477109	-0.00372757	0.9998929381561859	4.592502387328717e-18	1.6515092716432513e-29	8.187484923077391e-05	2.5186994585247035e-05
PHOM0524	PHOM0524	Case	0	0.9999969701622636	-0.00353306	0.00106313	0.9999969701622636	7.013496437406394e-25	5.835986707304346e-21	1.288237283355718e-07	2.901014004819772e-06
PHOM0523	PHOM0523	Case	0	0.9999975748633017	-0.00472927	-0.00374946	0.9999975748633017	1.3789454618332844e-25	1.5141628589838705e-19	7.230455253421062e-08	2.352832148781608e-06
PHOM0537	PHOM0537	Case	0	0.9999954602847063	-0.00114512	-0.0034781	0.9999954602847063	8.749208697128906e-23	3.7521838176167336e-23	8.001308202635405e-07	3.7395844702162877e-06
PHOM0329	PHOM0329	Case	0	0.9999960693289702	-0.00183286	0.00110805	0.9999960693289702	1.431449611158686e-23	1.0363331556423829e-22	3.8059943017075454e-07	3.5500715982782836e-06
PHOM0154	PHOM0154	Case	0	0.9999964526705806	-0.00246566	0.00257412	0.9999964526705806	4.210362981912629e-24	3.955007703320642e-22	2.3242944934123533e-07	3.314899966816466e-06
PHOM0320	PHOM0320	Case	0	0.9999959290875693	-0.0107577	0.00468853	0.9999959290875693	2.0494346575302687e-30	3.114303236445069e-14	2.179389379036288e-09	4.068733009348373e-06
PHOM0123	PHOM0123	Case	0	0.9999976034390999	-0.005676	-0.00137705	0.9999976034390999	2.0944774334548829e-26	9.753254874578255e-19	3.7296643538654173e-08	2.359264259589189e-06
PHOM0122	PHOM0122	Case	0	0.9999970807913612	-0.00328054	-0.000363301	0.9999970807913612	1.1386577195608613e-24	3.6569642330385516e-21	1.5619095018827976e-07	2.7630176904308506e-06
PHOM0120	PHOM0120	Case	0	0.9999970744144031	-0.0123158	-0.0099462	0.9999970744144031	3.7995862382146093e-31	3.2572681291217473e-12	1.0726067169107004e-09	2.9245097361114575e-06
PHOM0119	PHOM0119	Case	0	0.9999971151812497	-0.00489073	0.00604803	0.9999971151812497	3.955775756708247e-26	7.404811898496719e-20	4.5805072518212e-08	2.8390136805597608e-06
PHOM0115	PHOM0115	Case	0	0.9999974124029196	-0.00693264	0.00184228	0.9999974124029196	2.082522539331512e-27	1.1403911955850993e-17	1.5573236020555282e-08	2.572023841893823e-06
PHOM0114	PHOM0114	Case	0	0.9999978513875275	-0.0121856	-0.0155849	0.9999978513875275	6.626180912693745e-31	5.422050590484031e-12	1.2464143634009934e-09	2.147360634355691e-06
PHOM0113	PHOM0113	Case	0	0.9999976033975637	-0.00645703	-0.00181382	0.9999976033975637	5.640319522019279e-27	6.14495476538787e-18	2.3481199068626574e-08	2.3731212395918955e-06
PHOM0112	PHOM0112	Case	0	0.9999979157801194	-0.00837838	-0.00673941	0.9999979157801194	3.3030704784864277e-28	7.101040621032199e-16	9.123148486954694e-09	2.0750967313932447e-06
PHOM0111	PHOM0111	Case	0	0.9999963199320852	-0.00193835	-0.00489912	0.9999963199320852	2.3390064639126333e-23	2.8580082479650445e-22	4.894686694247338e-07	3.1905992420769275e-06
PHOM0110	PHOM0110	Case	0	0.9999971015540354	-0.00289834	-0.00907059	0.9999971015540354	6.0260439106619174e-24	4.851378504198893e-21	3.245852226145688e-07	2.5738607452210983e-06
PHOM0109	PHOM0109	Case	0	0.9999944907557845	-0.014694	-0.0065707	0.9999944907557845	4.439483333758839e-33	2.146557482662587e-10	3.0265030190624483e-10	5.508726909472876e-06
PHOM0108	PHOM0108	Case	0	0.9999222856678914	0.0039946	-0.00974466	0.9999222856678914	2.2578363966904715e-18	2.5620995212573757e-28	6.312588220895764e-05	1.4588449901150256e-05
PHOM0105	PHOM0105	Case	0	0.9999973028199124	-0.00994742	-0.00379881	0.9999973028199124	1.7393307894249208e-29	1.275495020232091e-14	3.551225005601975e-09	2.69362884739357e-06
PHOM0101	PHOM0101	Case	0	0.9999967679735671	-0.0119153	-0.00529457	0.9999967679735671	7.711095376051271e-31	8.799570396853527e-13	1.2898577567845633e-09	3.2307356982859786e-06
PHOM0100	PHOM0100	Case	0	0.999997800161098	-0.00807472	-0.00659586	0.999997800161098	5.1148410150719595e-28	3.8117229291504316e-16	1.1250416454920597e-08	2.1885884862922243e-06
PHOM0099	PHOM0099	Case	0	0.9999974438783567	-0.0108067	-0.00625055	0.9999974438783567	4.028660732675719e-30	1.0414275407197145e-13	2.313645701464752e-09	2.553807891155456e-06
PHOM0092	PHOM0092	Case	0	0.999997667513219	-0.00750612	-0.00417313	0.999997667513219	1.3023850873635788e-27	8.397122657544444e-17	1.3879229265946197e-08	2.3186075488348357e-06
PHOM0091	PHOM0091	Case	0	0.9999976791663693	-0.00506858	-0.00314809	0.9999976791663693	6.876670592499052e-26	3.035514309121837e-19	5.7426808271347204e-08	2.2634068258820373e-06
PHOM0090	PHOM0090	Case	0	0.9999949176594106	-0.0148061	-0.00692925	0.9999949176594106	3.98950172455721e-33	2.5640292407487734e-10	2.6795470648025466e-10	5.081816233344787e-06
PHOM0124	PHOM0124	Case	0	0.9999974131590071	-0.00911094	-0.00422563	0.9999974131590071	8.204897234884101e-29	2.5699750682288157e-15	5.748832580597733e-09	2.5810921574513483e-06
PHOM0125	PHOM0125	Case	0	0.999997579402989	-0.00566412	-0.00178755	0.999997579402989	2.4184889173400258e-26	9.844224908873929e-19	3.7698832155001734e-08	2.3828981786813644e-06
PHOM0126	PHOM0126	Case	0	0.9999972696326915	-0.0100201	-0.00579328	0.9999972696326915	1.7364062602299798e-29	2.1389355214057823e-14	3.627572764986003e-09	2.726739717581539e-06
PHOM0127	PHOM0127	Case	0	0.9999972983205822	-0.00475674	0.00361392	0.9999972983205822	5.215521295155567e-26	6.947605048654035e-20	5.3289348885948784e-08	2.6483900687914772e-06
PHOM0150	PHOM0150	Case	0	0.9999930184128665	-0.0179552	-0.0116451	0.9999930184128665	1.9010701483154726e-35	9.45658547674866e-08	4.505057583125605e-11	6.886976231218047e-06
PHOM0149	PHOM0149	Case	0	0.9999925816114432	0.000300821	-0.00086389	0.9999925816114432	8.4691500957675415e-22	7.33565531300982e-25	1.9525258057157406e-06	5.465862753174488e-06
PHOM0148	PHOM0148	Case	0	0.9999940396834285	-0.000328557	0.00110336	0.9999940396834285	1.7853555060117277e-22	2.750418435822385e-24	1.075786414719829e-06	4.884530159684678e-06
PHOM0146	PHOM0146	Case	0	0.9999973578552894	-0.0100728	-0.00501876	0.9999973578552894	1.5656573742929927e-29	1.9730417295032662e-14	3.381138364017895e-09	2.638763552197445e-06
PHOM0145	PHOM0145	Case	0	0.9999978223645681	-0.00570097	-0.00635296	0.9999978223645681	3.1457998521163944e-26	1.920396661375596e-18	4.408838399442953e-08	2.133547046226716e-06
PHOM0144	PHOM0144	Case	0	0.9999969973695038	-0.0119066	-0.00798734	0.9999969973695038	7.37739313801383e-31	1.1958364914193397e-12	1.3258882659650732e-09	3.0013034147031825e-06
PHOM0142	PHOM0142	Case	0	0.9999980010407115	-0.00789025	-0.00916732	0.9999980010407115	8.79203969110688e-28	3.5372749122972957e-16	1.3662380408442747e-08	1.9852969064293943e-06
PHOM0140	PHOM0140	Case	0	0.9999973838662563	-0.00444181	0.00197243	0.9999973838662563	1.4165047708281509e-25	3.8811453628793313e-20	6.684988617695059e-08	2.549283854846648e-06
PHOM0139	PHOM0139	Case	0	0.999996870405285	-0.0118162	-0.00435043	0.999996870405285	7.270613434117039e-31	6.463046667917398e-13	1.2992985604499542e-09	3.1282947708831856e-06
PHOM0089	PHOM0089	Case	0	0.9999970004918207	-0.00352774	0.00406789	0.9999970004918207	4.639243830138971e-25	3.77345938600118e-21	1.0773845308564138e-07	2.8917697256855814e-06
PHOM0138	PHOM0138	Case	0	0.9999974669073364	-0.0058493	-0.00137503	0.9999974669073364	1.4840218438085066e-26	1.5233959517830078e-18	3.4131488415964275e-08	2.4989611762210636e-06
PHOM0136	PHOM0136	Case	0	0.999997616239958	-0.00481042	-0.00666954	0.999997616239958	1.5499268396743548e-25	2.9510015528494823e-19	8.158763703494802e-08	2.3021724037903594e-06
PHOM0135	PHOM0135	Case	0	0.999994780061799	-0.000777588	0.00613863	0.999994780061799	5.177129029469826e-23	4.602807486108788e-24	6.252715256723733e-07	4.594666674418827e-06
PHOM0134	PHOM0134	Case	0	0.9999977619073322	-0.00640287	-0.0015174	0.9999977619073322	5.3254874512691465e-27	4.760459397186368e-18	2.3769502621185327e-08	2.2143231645204237e-06
PHOM0133	PHOM0133	Case	0	0.9999973815682365	-0.00769995	0.00164982	0.9999973815682365	4.680951472923149e-28	6.240455972158798e-17	1.0740418807138852e-08	2.607691345342534e-06
PHOM0132	PHOM0132	Case	0	0.9999972966712743	-0.00459544	0.00224891	0.9999972966712743	9.218321315557805e-26	5.465172986066225e-20	6.238509244097323e-08	2.640943633670529e-06
PHOM0131	PHOM0131	Case	0	0.9999975455796305	-0.00625601	0.00186977	0.9999975455796305	5.4648519456774095e-27	2.4621901950689235e-18	2.2937976498284253e-08	2.431482391259281e-06
PHOM0130	PHOM0130	Case	0	0.999996823079674	-0.0100903	-0.00130447	0.999996823079674	9.181918109264143e-30	1.4336588608937372e-14	3.206470296129844e-09	3.173713844451985e-06
PHOM0129	PHOM0129	Case	0	0.9999964549021907	-0.00216316	-0.00571136	0.9999964549021907	1.6735021382643458e-23	5.639990948242108e-22	4.3656270652837704e-07	3.108535100297216e-06
