Sample_ID	Original_Cluster	Rank
NAG11243	Cluster 9	17
NAG11357	Cluster 9	17
NAG11358	Cluster 9	17
NAG11493	Cluster 9	17
NAG11505	Cluster 9	17
NAG11556	Cluster 9	17
NAG11569	Cluster 9	17
NAG11589	Cluster 9	17
NAG11657	Cluster 9	17
NAG11665	Cluster 9	17
NAG11892	Cluster 9	17
NAG12106	Cluster 9	17
NAG12147	Cluster 9	17
NAG12195	Cluster 9	17
NAG12222	Cluster 9	17
NAG12224	Cluster 9	17
NAG12226	Cluster 9	17
NAG12236	Cluster 9	17
NAG12385	Cluster 9	17
NAG12438	Cluster 9	17
NAG12492	Cluster 9	17
NAG12508	Cluster 9	17
NAG12646	Cluster 9	17
NAG12873	Cluster 9	17
NAG12954	Cluster 9	17
NAG13112	Cluster 9	17
NAG13130	Cluster 9	17
NAG13188	Cluster 9	17
NAG13220	Cluster 9	17
NAG13279	Cluster 9	17
NAG13328	Cluster 9	17
NAG13410	Cluster 9	17
NAG13582	Cluster 9	17
NAG13710	Cluster 9	17
NAG13727	Cluster 9	17
NAG13785	Cluster 9	17
NAG13791	Cluster 9	17
NAG13900	Cluster 9	17
NAG14030	Cluster 9	17
NAG14262	Cluster 9	17
NAG14335	Cluster 9	17
NAG14391	Cluster 9	17
NAG14425	Cluster 9	17
NAG14441	Cluster 9	17
NAG14476	Cluster 9	17
NAG14608	Cluster 9	17
NAG14709	Cluster 9	17
NAG14754	Cluster 9	17
NAG14823	Cluster 9	17
NAG14827	Cluster 9	17
NAG14850	Cluster 9	17
NAG14903	Cluster 9	17
NAG14958	Cluster 9	17
NAG14975	Cluster 9	17
NAG15067	Cluster 9	17
NAG15144	Cluster 9	17
NAG15222	Cluster 9	17
NAG15248	Cluster 9	17
NAG15323	Cluster 9	17
NAG15369	Cluster 9	17
NAG15375	Cluster 9	17
NAG15400	Cluster 9	17
NAG15436	Cluster 9	17
NAG15599	Cluster 9	17
NAG15694	Cluster 9	17
NAG15705	Cluster 9	17
NAG15710	Cluster 9	17
NAG15770	Cluster 9	17
NAG16073	Cluster 9	17
NAG16085	Cluster 9	17
NAG16174	Cluster 9	17
NAG16237	Cluster 9	17
NAG16244	Cluster 9	17
NAG16266	Cluster 9	17
NAG16276	Cluster 9	17
NAG16308	Cluster 9	17
NAG16318	Cluster 9	17
NAG16324	Cluster 9	17
NAG16441	Cluster 9	17
NAG16456	Cluster 9	17
NAG16528	Cluster 9	17
NAG16627	Cluster 9	17
NAG16692	Cluster 9	17
NAG16770	Cluster 9	17
NAG16859	Cluster 9	17
NAG16901	Cluster 9	17
NAG16957	Cluster 9	17
NAG17018	Cluster 9	17
NAG17058	Cluster 9	17
NAG17077	Cluster 9	17
NAG17088	Cluster 9	17
NAG17104	Cluster 9	17
NAG17210	Cluster 9	17
NAG17232	Cluster 9	17
NAG17243	Cluster 9	17
NAG17333	Cluster 9	17
NAG17435	Cluster 9	17
NAG17498	Cluster 9	17
NAG17541	Cluster 9	17
NAG17614	Cluster 9	17
NAG17637	Cluster 9	17
NAG17708	Cluster 9	17
NAG17814	Cluster 9	17
NAG17856	Cluster 9	17
NAG17858	Cluster 9	17
NAG18012	Cluster 9	17
NAG18036	Cluster 9	17
NAG18067	Cluster 9	17
NAG18210	Cluster 9	17
NAG18389	Cluster 9	17
NAG18428	Cluster 9	17
NAG18500	Cluster 9	17
NAG18509	Cluster 9	17
NAG18568	Cluster 9	17
NAG18675	Cluster 9	17
NAG18803	Cluster 9	17
NAG18835	Cluster 9	17
NAG18871	Cluster 9	17
NAG19008	Cluster 9	17
NAG19036	Cluster 9	17
NAG19071	Cluster 9	17
NAG19094	Cluster 9	17
NAG19145	Cluster 9	17
NAG19393	Cluster 9	17
NAG19433	Cluster 9	17
NAG19462	Cluster 9	17
NAG19515	Cluster 9	17
NAG19536	Cluster 9	17
NAG19608	Cluster 9	17
NAG19627	Cluster 9	17
NAG19679	Cluster 9	17
NAG19707	Cluster 9	17
PHOM0150	Cluster 9	17
PHOM0245	Cluster 9	17
PHOM0262	Cluster 9	17
PHOM0279	Cluster 9	17
0000063150	Cluster 6	18
0000064292	Cluster 6	18
0000064352	Cluster 6	18
0000065878	Cluster 6	18
0999932979	Cluster 6	18
0999933479	Cluster 6	18
0999934233	Cluster 6	18
0999934671	Cluster 6	18
0999934917	Cluster 6	18
0999935061	Cluster 6	18
0999935407	Cluster 6	18
0999936155	Cluster 6	18
1000063708	Cluster 6	18
1000065016	Cluster 6	18
1000065480	Cluster 6	18
1000065550	Cluster 6	18
1999934691	Cluster 6	18
1999935271	Cluster 6	18
1999935305	Cluster 6	18
1999935875	Cluster 6	18
1999936617	Cluster 6	18
1999936629	Cluster 6	18
1999936769	Cluster 6	18
2000064236	Cluster 6	18
2000064246	Cluster 6	18
2000064290	Cluster 6	18
2000064524	Cluster 6	18
2000064552	Cluster 6	18
2000066168	Cluster 6	18
2999935023	Cluster 6	18
2999935539	Cluster 6	18
2999936427	Cluster 6	18
2999936457	Cluster 6	18
2999936467	Cluster 6	18
3000064084	Cluster 6	18
3000064134	Cluster 6	18
3000064158	Cluster 6	18
3000064626	Cluster 6	18
3999936599	Cluster 6	18
3999936629	Cluster 6	18
4000065298	Cluster 6	18
4000065318	Cluster 6	18
4000065398	Cluster 6	18
4999935289	Cluster 6	18
4999935339	Cluster 6	18
4999935349	Cluster 6	18
4999937047	Cluster 6	18
5000063486	Cluster 6	18
5000064012	Cluster 6	18
5000064026	Cluster 6	18
5000064062	Cluster 6	18
5000064612	Cluster 6	18
5000064640	Cluster 6	18
5000065160	Cluster 6	18
5000065188	Cluster 6	18
5999935651	Cluster 6	18
6000064336	Cluster 6	18
6000064950	Cluster 6	18
6000065034	Cluster 6	18
6000065444	Cluster 6	18
6000065802	Cluster 6	18
6000065832	Cluster 6	18
6999934703	Cluster 6	18
6999934713	Cluster 6	18
6999935381	Cluster 6	18
6999935857	Cluster 6	18
6999935861	Cluster 6	18
6999936949	Cluster 6	18
6999936969	Cluster 6	18
6999937455	Cluster 6	18
7000063230	Cluster 6	18
7000064406	Cluster 6	18
7000064944	Cluster 6	18
7999934345	Cluster 6	18
7999934937	Cluster 6	18
7999935073	Cluster 6	18
7999935493	Cluster 6	18
7999935533	Cluster 6	18
7999936429	Cluster 6	18
7999936439	Cluster 6	18
8000063708	Cluster 6	18
8000063780	Cluster 6	18
8000064074	Cluster 6	18
8000064318	Cluster 6	18
8000064726	Cluster 6	18
8000064736	Cluster 6	18
8000065196	Cluster 6	18
8999935243	Cluster 6	18
8999935599	Cluster 6	18
8999935689	Cluster 6	18
8999936331	Cluster 6	18
9000063844	Cluster 6	18
9000063864	Cluster 6	18
9000064036	Cluster 6	18
9999934521	Cluster 6	18
9999934645	Cluster 6	18
9999934685	Cluster 6	18
9999934843	Cluster 6	18
9999935283	Cluster 6	18
9999935347	Cluster 6	18
9999935367	Cluster 6	18
9999935789	Cluster 6	18
AYUM0040	Cluster 6	18
HVUM0016	Cluster 6	18
HVUM0106	Cluster 6	18
HVUM0508	Cluster 6	18
HVUM0660	Cluster 6	18
LCAC0838	Cluster 6	18
NAG11458	Cluster 6	18
NAG14434	Cluster 6	18
NAG14817	Cluster 6	18
0000063134	Cluster 12	19
0999935505	Cluster 12	19
0999936145	Cluster 12	19
2000064220	Cluster 12	19
2000064250	Cluster 12	19
2999935015	Cluster 12	19
2999935559	Cluster 12	19
3000064090	Cluster 12	19
3000064144	Cluster 12	19
3000064164	Cluster 12	19
3999934901	Cluster 12	19
3999935045	Cluster 12	19
4000063886	Cluster 12	19
4000064870	Cluster 12	19
4999935325	Cluster 12	19
4999935335	Cluster 12	19
4999936987	Cluster 12	19
5000064036	Cluster 12	19
5000064660	Cluster 12	19
5000065198	Cluster 12	19
5999935681	Cluster 12	19
6000065892	Cluster 12	19
6999935811	Cluster 12	19
6999936989	Cluster 12	19
6999936999	Cluster 12	19
6999937019	Cluster 12	19
7000063830	Cluster 12	19
7000064308	Cluster 12	19
7999934325	Cluster 12	19
7999936061	Cluster 12	19
8999935055	Cluster 12	19
8999935233	Cluster 12	19
8999935605	Cluster 12	19
8999935609	Cluster 12	19
9000064086	Cluster 12	19
9000064180	Cluster 12	19
9999934511	Cluster 12	19
9999934551	Cluster 12	19
AYUM0061	Cluster 12	19
HVUM0415	Cluster 12	19
HVUM0651	Cluster 12	19
LCAC0345	Cluster 12	19
NAG10137	Cluster 12	19
NAG14290	Cluster 12	19
NAG14872	Cluster 12	19
NAG15763	Cluster 12	19
NAG15823	Cluster 12	19
0000063174	Cluster 15	20
0000064362	Cluster 15	20
0999935457	Cluster 15	20
0999935477	Cluster 15	20
0999935495	Cluster 15	20
1000063688	Cluster 15	20
1000063738	Cluster 15	20
1000066062	Cluster 15	20
1999935295	Cluster 15	20
1999935973	Cluster 15	20
1999936667	Cluster 15	20
2000065668	Cluster 15	20
2999935065	Cluster 15	20
3000062942	Cluster 15	20
3000064120	Cluster 15	20
3000064148	Cluster 15	20
3000064666	Cluster 15	20
3000064676	Cluster 15	20
3999935075	Cluster 15	20
3999935085	Cluster 15	20
3999936777	Cluster 15	20
4000063896	Cluster 15	20
4999934673	Cluster 15	20
4999935365	Cluster 15	20
4999936977	Cluster 15	20
4999937007	Cluster 15	20
4999937067	Cluster 15	20
5000063436	Cluster 15	20
5000064082	Cluster 15	20
5000065140	Cluster 15	20
5000065194	Cluster 15	20
5999935101	Cluster 15	20
5999935275	Cluster 15	20
5999935537	Cluster 15	20
5999935937	Cluster 15	20
6000063858	Cluster 15	20
6000065074	Cluster 15	20
6999934693	Cluster 15	20
6999935817	Cluster 15	20
6999937325	Cluster 15	20
8000064298	Cluster 15	20
8999935565	Cluster 15	20
8999936397	Cluster 15	20
9000063894	Cluster 15	20
9000065112	Cluster 15	20
9999934615	Cluster 15	20
9999934695	Cluster 15	20
AYUM0066	Cluster 15	20
AYUM0277	Cluster 15	20
AYUM0588	Cluster 15	20
C_AC0645	Cluster 15	20
C_AC0882	Cluster 15	20
C_AC0912	Cluster 15	20
C_AC1706	Cluster 15	20
HVUM0169	Cluster 15	20
HVUM0388	Cluster 15	20
HVUM0402	Cluster 15	20
HVUM0538	Cluster 15	20
HVUM0720	Cluster 15	20
LCAC0429	Cluster 15	20
LCAC0552	Cluster 15	20
LCAC0782	Cluster 15	20
LCAC0891	Cluster 15	20
NAG11537	Cluster 15	20
NAG15363	Cluster 15	20
NAG17278	Cluster 15	20
