Sample_ID	Original_Cluster	Rank
8000063340	Cluster 13	14
8000063360	Cluster 13	14
8000063688	Cluster 13	14
8000063698	Cluster 13	14
8000064308	Cluster 13	14
8999935099	Cluster 13	14
8999935579	Cluster 13	14
9000064096	Cluster 13	14
9000064538	Cluster 13	14
9000065122	Cluster 13	14
9999934675	Cluster 13	14
9999935307	Cluster 13	14
9999935323	Cluster 13	14
9999935373	Cluster 13	14
9999936289	Cluster 13	14
AYUM0079	Cluster 13	14
AYUM0160	Cluster 13	14
AYUM0198	Cluster 13	14
AYUM0238	Cluster 13	14
AYUM0258	Cluster 13	14
AYUM0321	Cluster 13	14
AYUM0334	Cluster 13	14
AYUM0362	Cluster 13	14
AYUM0374	Cluster 13	14
AYUM0384	Cluster 13	14
AYUM0406	Cluster 13	14
AYUM0560	Cluster 13	14
AYUM0597	Cluster 13	14
AYUM0715	Cluster 13	14
AYUM5017	Cluster 13	14
AYUM5018	Cluster 13	14
AYUM5030	Cluster 13	14
AYUM5038	Cluster 13	14
AYUM5039	Cluster 13	14
AYUM5040	Cluster 13	14
AYUM5103	Cluster 13	14
AYUM5104	Cluster 13	14
AYUM5105	Cluster 13	14
AYUM5111	Cluster 13	14
AYUM5119	Cluster 13	14
AYUM5127	Cluster 13	14
AYUM5128	Cluster 13	14
AYUM5129	Cluster 13	14
AYUM5130	Cluster 13	14
AYUM5132	Cluster 13	14
AYUM5140	Cluster 13	14
AYUM5141	Cluster 13	14
AYUM5144	Cluster 13	14
AYUM5145	Cluster 13	14
AYUM5146	Cluster 13	14
AYUM5149	Cluster 13	14
AYUM5152	Cluster 13	14
AYUM5154	Cluster 13	14
AYUM5156	Cluster 13	14
AYUM5158	Cluster 13	14
AYUM5165	Cluster 13	14
C_AC0038	Cluster 13	14
C_AC0229	Cluster 13	14
C_AC0261	Cluster 13	14
C_AC0409	Cluster 13	14
C_AC0665	Cluster 13	14
C_AC0701	Cluster 13	14
C_AC0918	Cluster 13	14
C_AC0931	Cluster 13	14
C_AC0943	Cluster 13	14
C_AC1522	Cluster 13	14
C_AC1526	Cluster 13	14
C_AC1679	Cluster 13	14
C_AC1685	Cluster 13	14
HVUM0011	Cluster 13	14
HVUM0022	Cluster 13	14
HVUM0044	Cluster 13	14
HVUM0049	Cluster 13	14
HVUM0050	Cluster 13	14
HVUM0102	Cluster 13	14
HVUM0105	Cluster 13	14
HVUM0271	Cluster 13	14
HVUM0278	Cluster 13	14
HVUM0292	Cluster 13	14
HVUM0316	Cluster 13	14
HVUM0545	Cluster 13	14
HVUM0550	Cluster 13	14
HVUM0551	Cluster 13	14
HVUM0562	Cluster 13	14
HVUM0606	Cluster 13	14
HVUM0657	Cluster 13	14
HVUM0712	Cluster 13	14
HVUM0735	Cluster 13	14
HVUM0737	Cluster 13	14
HVUM0746	Cluster 13	14
LCAC0076	Cluster 13	14
LCAC0164	Cluster 13	14
LCAC0321	Cluster 13	14
LCAC0362	Cluster 13	14
LCAC0506	Cluster 13	14
LCAC0805	Cluster 13	14
LCAC0826	Cluster 13	14
LCAC0874	Cluster 13	14
LCAC0910	Cluster 13	14
NAG10524	Cluster 13	14
NAG10741	Cluster 13	14
NAG11564	Cluster 13	14
NAG11577	Cluster 13	14
NAG11632	Cluster 13	14
NAG12128	Cluster 13	14
NAG12137	Cluster 13	14
NAG13208	Cluster 13	14
NAG14433	Cluster 13	14
NAG15170	Cluster 13	14
NAG16025	Cluster 13	14
NAG16320	Cluster 13	14
NAG17561	Cluster 13	14
NAG18519	Cluster 13	14
PHOM0057	Cluster 13	14
PHOM0137	Cluster 13	14
PHOM0160	Cluster 13	14
PHOM0297	Cluster 13	14
PHOM0525	Cluster 13	14
0000064362	Cluster 2	15
0999934957	Cluster 2	15
0999935457	Cluster 2	15
0999935477	Cluster 2	15
1000063688	Cluster 2	15
1000063738	Cluster 2	15
1000065734	Cluster 2	15
1000066062	Cluster 2	15
1999935295	Cluster 2	15
1999936667	Cluster 2	15
2000065668	Cluster 2	15
2999935065	Cluster 2	15
3000064120	Cluster 2	15
3000064148	Cluster 2	15
3000064676	Cluster 2	15
3999935085	Cluster 2	15
3999936777	Cluster 2	15
4000063896	Cluster 2	15
4000066794	Cluster 2	15
4999934623	Cluster 2	15
4999935365	Cluster 2	15
4999937007	Cluster 2	15
4999937067	Cluster 2	15
5000063436	Cluster 2	15
5999935839	Cluster 2	15
6000063858	Cluster 2	15
6000064390	Cluster 2	15
6000065782	Cluster 2	15
6999935287	Cluster 2	15
8000063778	Cluster 2	15
8000063812	Cluster 2	15
8000064298	Cluster 2	15
8999936387	Cluster 2	15
8999936397	Cluster 2	15
9000065112	Cluster 2	15
9999934615	Cluster 2	15
9999934625	Cluster 2	15
AYUM0066	Cluster 2	15
AYUM0588	Cluster 2	15
C_AC0645	Cluster 2	15
C_AC0810	Cluster 2	15
C_AC0882	Cluster 2	15
HVUM0169	Cluster 2	15
HVUM0388	Cluster 2	15
HVUM0720	Cluster 2	15
LCAC0552	Cluster 2	15
LCAC0691	Cluster 2	15
LCAC0782	Cluster 2	15
LCAC0853	Cluster 2	15
LCAC0891	Cluster 2	15
NAG16574	Cluster 2	15
NAG18295	Cluster 2	15
0000063134	Cluster 8	16
0999935407	Cluster 8	16
0999935495	Cluster 8	16
0999935505	Cluster 8	16
0999936145	Cluster 8	16
1000065480	Cluster 8	16
1999934691	Cluster 8	16
1999935973	Cluster 8	16
1999936769	Cluster 8	16
2000064220	Cluster 8	16
2000064236	Cluster 8	16
2000064246	Cluster 8	16
2000064250	Cluster 8	16
2999935015	Cluster 8	16
2999935045	Cluster 8	16
2999935559	Cluster 8	16
3000062942	Cluster 8	16
3000064090	Cluster 8	16
3000064144	Cluster 8	16
3000064164	Cluster 8	16
3000064606	Cluster 8	16
3000064666	Cluster 8	16
3999934901	Cluster 8	16
3999935075	Cluster 8	16
4000063886	Cluster 8	16
4999934673	Cluster 8	16
4999935325	Cluster 8	16
4999935335	Cluster 8	16
4999936977	Cluster 8	16
4999936987	Cluster 8	16
5000064036	Cluster 8	16
5000064660	Cluster 8	16
5000065140	Cluster 8	16
5000065174	Cluster 8	16
5000065194	Cluster 8	16
5999935101	Cluster 8	16
5999935275	Cluster 8	16
5999935537	Cluster 8	16
5999935681	Cluster 8	16
5999935937	Cluster 8	16
6000064950	Cluster 8	16
6000065074	Cluster 8	16
6000065892	Cluster 8	16
6999934693	Cluster 8	16
6999935811	Cluster 8	16
6999935817	Cluster 8	16
6999936989	Cluster 8	16
6999936999	Cluster 8	16
6999937019	Cluster 8	16
6999937325	Cluster 8	16
7000063830	Cluster 8	16
7000064308	Cluster 8	16
7999934325	Cluster 8	16
7999934937	Cluster 8	16
8000063708	Cluster 8	16
8999935055	Cluster 8	16
8999935565	Cluster 8	16
8999935609	Cluster 8	16
9000063844	Cluster 8	16
9000063894	Cluster 8	16
9000064086	Cluster 8	16
9000064180	Cluster 8	16
9999934511	Cluster 8	16
9999934695	Cluster 8	16
AYUM0040	Cluster 8	16
AYUM0061	Cluster 8	16
AYUM0277	Cluster 8	16
C_AC0912	Cluster 8	16
C_AC1706	Cluster 8	16
HVUM0402	Cluster 8	16
HVUM0415	Cluster 8	16
HVUM0538	Cluster 8	16
HVUM0651	Cluster 8	16
LCAC0345	Cluster 8	16
LCAC0429	Cluster 8	16
NAG10137	Cluster 8	16
NAG11537	Cluster 8	16
NAG14290	Cluster 8	16
NAG14872	Cluster 8	16
NAG15363	Cluster 8	16
NAG15823	Cluster 8	16
NAG17278	Cluster 8	16
0000063150	Cluster 20	17
0000063174	Cluster 20	17
0000064292	Cluster 20	17
0000064352	Cluster 20	17
0000065878	Cluster 20	17
0999932979	Cluster 20	17
0999933479	Cluster 20	17
0999934233	Cluster 20	17
0999934671	Cluster 20	17
0999934917	Cluster 20	17
0999935061	Cluster 20	17
0999936155	Cluster 20	17
1000063708	Cluster 20	17
1000065016	Cluster 20	17
1000065550	Cluster 20	17
1999935271	Cluster 20	17
1999935305	Cluster 20	17
1999935875	Cluster 20	17
1999936617	Cluster 20	17
1999936629	Cluster 20	17
2000064290	Cluster 20	17
2000064524	Cluster 20	17
2000064552	Cluster 20	17
2000066168	Cluster 20	17
2999935023	Cluster 20	17
2999935539	Cluster 20	17
2999936427	Cluster 20	17
2999936457	Cluster 20	17
2999936467	Cluster 20	17
3000064084	Cluster 20	17
3000064134	Cluster 20	17
3000064158	Cluster 20	17
3000064626	Cluster 20	17
3999936599	Cluster 20	17
3999936629	Cluster 20	17
4000065298	Cluster 20	17
4000065318	Cluster 20	17
4000065398	Cluster 20	17
4999935289	Cluster 20	17
4999935339	Cluster 20	17
4999935349	Cluster 20	17
4999937047	Cluster 20	17
5000063486	Cluster 20	17
5000064012	Cluster 20	17
5000064026	Cluster 20	17
5000064062	Cluster 20	17
5000064082	Cluster 20	17
5000064612	Cluster 20	17
5000064640	Cluster 20	17
5000065160	Cluster 20	17
5000065188	Cluster 20	17
5999935651	Cluster 20	17
6000064336	Cluster 20	17
6000065034	Cluster 20	17
6000065444	Cluster 20	17
6000065802	Cluster 20	17
6000065832	Cluster 20	17
6999934703	Cluster 20	17
6999934713	Cluster 20	17
6999935381	Cluster 20	17
6999935857	Cluster 20	17
6999935861	Cluster 20	17
6999936949	Cluster 20	17
6999936969	Cluster 20	17
6999937455	Cluster 20	17
7000063230	Cluster 20	17
7000064406	Cluster 20	17
7000064944	Cluster 20	17
7999934345	Cluster 20	17
7999935073	Cluster 20	17
7999935493	Cluster 20	17
7999935533	Cluster 20	17
7999936429	Cluster 20	17
7999936439	Cluster 20	17
8000063780	Cluster 20	17
8000064074	Cluster 20	17
8000064318	Cluster 20	17
8000064726	Cluster 20	17
8000064736	Cluster 20	17
8000065196	Cluster 20	17
8999935243	Cluster 20	17
8999935599	Cluster 20	17
8999935689	Cluster 20	17
8999936331	Cluster 20	17
9000063864	Cluster 20	17
9000064036	Cluster 20	17
9999934521	Cluster 20	17
9999934645	Cluster 20	17
9999934685	Cluster 20	17
9999934843	Cluster 20	17
9999935283	Cluster 20	17
9999935347	Cluster 20	17
9999935367	Cluster 20	17
9999935789	Cluster 20	17
HVUM0016	Cluster 20	17
HVUM0106	Cluster 20	17
HVUM0508	Cluster 20	17
HVUM0660	Cluster 20	17
LCAC0838	Cluster 20	17
NAG11458	Cluster 20	17
NAG14434	Cluster 20	17
NAG14817	Cluster 20	17
